zip,lat,lng,city,country_code,tz_id,state,state_code
72556,36.0635,-91.9079,Melbourne,US,America/Chicago,Arkansas,AR
72019,34.604,-92.6259,Benton,US,America/Chicago,Arkansas,AR
42254,36.6582,-87.6563,"La Fayette",US,,Kentucky,KY
42541,37.3591,-84.8321,Middleburg,US,,Kentucky,KY
41132,38.2597,-82.8562,Denton,US,,Kentucky,KY
42273,37.2048,-86.8592,Rochester,US,,Kentucky,KY
41310,37.6405,-83.2441,Bays,US,,Kentucky,KY
40357,38.1464,-84.1077,"North Middletown",US,,Kentucky,KY
40988,36.8323,-83.5346,"Stoney Fork",US,,Kentucky,KY
40813,36.7146,-83.6405,Calvin,US,,Kentucky,KY
66758,37.9669,-95.5497,"Neosho Falls",US,,Kansas,KS
66962,39.6192,-97.1122,Palmer,US,,Kansas,KS
67762,38.8649,-101.9512,Weskan,US,,Kansas,KS
67672,39.025,-99.8796,Wakeeney,US,,Kansas,KS
67952,37.3172,-101.2427,Moscow,US,,Kansas,KS
66542,39.0217,-95.5379,Tecumseh,US,,Kansas,KS
67448,38.7047,-97.4338,Gypsum,US,,Kansas,KS
67648,39.0581,-98.5352,Lucas,US,,Kansas,KS
67520,38.5193,-99.1986,Bison,US,,Kansas,KS
67457,38.4079,-98.0113,"Little River",US,,Kansas,KS
66521,39.4889,-96.17,Onaga,US,,Kansas,KS
67644,39.6717,-99.1204,Kirwin,US,,Kansas,KS
67422,39.0224,-97.6031,Bennington,US,,Kansas,KS
67572,38.64,-99.9267,Ransom,US,,Kansas,KS
40423,37.6456,-84.7722,Danville,US,America/New_York,Kentucky,KY
40047,38.0452,-85.5586,"Mount Washington",US,America/New_York,Kentucky,KY
40342,38.0189,-84.9299,Lawrenceburg,US,America/New_York,Kentucky,KY
66733,37.6044,-95.2514,Erie,US,America/Chicago,Kansas,KS
40962,37.1511,-83.7793,Manchester,US,America/New_York,Kentucky,KY
66683,39.0483,-95.678,Topeka,US,America/Chicago,Kansas,KS
66621,39.0333,-95.7015,Topeka,US,America/Chicago,Kansas,KS
66610,38.9822,-95.7461,Topeka,US,America/Chicago,Kansas,KS
42141,36.9882,-85.9221,Glasgow,US,America/Chicago,Kentucky,KY
41099,38.9638,-84.3689,Newport,US,America/New_York,Kentucky,KY
67119,37.2653,-97.1761,Oxford,US,America/Chicago,Kansas,KS
67052,37.6597,-97.5753,Goddard,US,America/Chicago,Kansas,KS
66160,39.0966,-94.7495,"Kansas City",US,America/Chicago,Kansas,KS
66106,39.0694,-94.7178,"Kansas City",US,America/Chicago,Kansas,KS
67730,39.7926,-101.0318,Atwood,US,America/Chicago,Kansas,KS
40143,37.7512,-86.4537,Hardinsburg,US,America/Chicago,Kentucky,KY
67522,38.1309,-97.7691,Buhler,US,America/Chicago,Kansas,KS
66935,39.8241,-97.629,Belleville,US,America/Chicago,Kansas,KS
66506,39.196,-96.5839,Manhattan,US,America/Chicago,Kansas,KS
41001,38.9406,-84.3943,Alexandria,US,America/New_York,Kentucky,KY
66967,39.8042,-98.7842,"Smith Center",US,America/Chicago,Kansas,KS
66523,38.6269,-95.8303,"Osage City",US,America/Chicago,Kansas,KS
67277,37.6936,-97.4804,Wichita,US,America/Chicago,Kansas,KS
67223,37.7367,-97.499,Wichita,US,America/Chicago,Kansas,KS
67212,37.7007,-97.4383,Wichita,US,America/Chicago,Kansas,KS
67202,37.6899,-97.3355,Wichita,US,America/Chicago,Kansas,KS
72757,36.332,-94.1185,Rogers,US,America/Chicago,Arkansas,AR
71822,33.6787,-94.1351,Ashdown,US,America/Chicago,Arkansas,AR
72401,35.833,-90.6965,Jonesboro,US,America/Chicago,Arkansas,AR
72150,34.3165,-92.3657,Sheridan,US,America/Chicago,Arkansas,AR
72442,35.8439,-90.1806,Manila,US,America/Chicago,Arkansas,AR
71701,33.5948,-92.8513,Camden,US,America/Chicago,Arkansas,AR
72654,36.3353,-92.3852,"Mountain Home",US,America/Chicago,Arkansas,AR
71914,34.5137,-92.9685,"Hot Springs National Park",US,America/Chicago,Arkansas,AR
72043,35.6336,-91.2592,Diaz,US,America/Chicago,Arkansas,AR
72503,35.7346,-91.5343,Batesville,US,America/Chicago,Arkansas,AR
72722,36.3347,-94.4534,Decatur,US,America/Chicago,Arkansas,AR
72422,36.4155,-90.587,Corning,US,America/Chicago,Arkansas,AR
72329,35.6253,-90.0138,Driver,US,America/Chicago,Arkansas,AR
71834,33.1054,-93.9543,Doddridge,US,America/Chicago,Arkansas,AR
72760,35.8496,-93.7347,"Saint Paul",US,America/Chicago,Arkansas,AR
71678,33.9787,-91.6991,Yorktown,US,America/Chicago,Arkansas,AR
72572,35.8781,-91.3004,Saffell,US,America/Chicago,Arkansas,AR
72434,36.1976,-91.1854,Imboden,US,America/Chicago,Arkansas,AR
40941,37.1237,-83.7463,Garrard,US,,Kentucky,KY
42236,36.7085,-87.6082,Herndon,US,,Kentucky,KY
42516,37.2337,-84.7583,Bethelridge,US,,Kentucky,KY
41083,38.661,-84.9732,Sanders,US,,Kentucky,KY
42054,36.6731,-88.4238,Kirksey,US,,Kentucky,KY
42219,37.1709,-86.7678,Dunbar,US,,Kentucky,KY
40171,37.9616,-86.4615,"Union Star",US,,Kentucky,KY
41043,38.7506,-84.1566,Foster,US,,Kentucky,KY
40958,36.8093,-83.5892,"Kettle Island",US,,Kentucky,KY
40366,38.0867,-83.7571,Preston,US,,Kentucky,KY
42120,36.6775,-86.2636,Adolphus,US,,Kentucky,KY
66953,39.6847,-97.0854,Linn,US,,Kansas,KS
66834,38.8636,-96.48,"Alta Vista",US,,Kansas,KS
67753,39.4267,-100.7461,Rexford,US,,Kansas,KS
67105,37.2578,-97.6521,Milan,US,,Kansas,KS
66932,39.7719,-98.9077,Athol,US,,Kansas,KS
66420,38.9645,-95.9172,Dover,US,,Kansas,KS
67416,38.6676,-97.6203,Assaria,US,,Kansas,KS
67626,38.8758,-98.704,"Bunker Hill",US,,Kansas,KS
66966,39.7939,-97.7786,Scandia,US,,Kansas,KS
67583,37.8224,-98.3591,Turon,US,,Kansas,KS
67066,37.7397,-98.7361,Iuka,US,,Kansas,KS
66426,39.4398,-96.5068,Fostoria,US,,Kansas,KS
67574,38.2148,-99.4048,Rozel,US,,Kansas,KS
67474,39.5455,-98.6904,Portis,US,,Kansas,KS
67518,38.4445,-100.1949,Beeler,US,,Kansas,KS
67030,37.7782,-97.5405,Colwich,US,America/Chicago,Kansas,KS
66414,38.8206,-95.6871,Carbondale,US,America/Chicago,Kansas,KS
41075,39.0786,-84.4523,"Fort Thomas",US,America/New_York,Kentucky,KY
42127,37.117,-85.9443,"Cave City",US,America/Chicago,Kentucky,KY
66647,39.0429,-95.7697,Topeka,US,America/Chicago,Kansas,KS
66618,39.1329,-95.7023,Topeka,US,America/Chicago,Kansas,KS
66607,39.0421,-95.6449,Topeka,US,America/Chicago,Kansas,KS
66736,37.5717,-95.7484,Fredonia,US,America/Chicago,Kansas,KS
41092,38.839,-84.6907,Verona,US,America/New_York,Kentucky,KY
67505,38.0282,-97.9431,"South Hutchinson",US,America/Chicago,Kansas,KS
66117,39.1142,-94.6275,"Kansas City",US,America/Chicago,Kansas,KS
66103,39.0668,-94.6282,"Kansas City",US,America/Chicago,Kansas,KS
66502,39.1938,-96.5858,Manhattan,US,America/Chicago,Kansas,KS
67669,39.4376,-99.2871,Stockton,US,America/Chicago,Kansas,KS
66538,39.8473,-96.0316,Seneca,US,America/Chicago,Kansas,KS
67855,37.5694,-101.7194,Johnson,US,America/Chicago,Kansas,KS
40111,37.7731,-86.6282,Cloverport,US,America/Chicago,Kentucky,KY
41129,38.3799,-82.6321,Catlettsburg,US,America/New_York,Kentucky,KY
67260,37.7194,-97.2936,Wichita,US,America/Chicago,Kansas,KS
67219,37.7719,-97.3175,Wichita,US,America/Chicago,Kansas,KS
67209,37.6779,-97.4235,Wichita,US,America/Chicago,Kansas,KS
67147,37.8616,-97.2621,"Valley Center",US,America/Chicago,Kansas,KS
72852,35.7095,-93.5585,Oark,US,America/Chicago,Arkansas,AR
72152,34.3581,-91.9933,Sherrill,US,America/Chicago,Arkansas,AR
72005,35.562,-91.1104,Amagon,US,America/Chicago,Arkansas,AR
72536,36.1703,-91.776,Franklin,US,America/Chicago,Arkansas,AR
72165,35.5762,-91.4539,Thida,US,America/Chicago,Arkansas,AR
71941,34.2212,-92.9094,Donaldson,US,America/Chicago,Arkansas,AR
72128,34.3023,-92.6095,Poyen,US,America/Chicago,Arkansas,AR
72538,36.4364,-92.0995,Gepp,US,America/Chicago,Arkansas,AR
72181,35.1645,-92.453,Wooster,US,America/Chicago,Arkansas,AR
71666,33.7609,-91.2757,Rohwer,US,America/Chicago,Arkansas,AR
72387,35.3245,-90.7712,Vanndale,US,America/Chicago,Arkansas,AR
72327,35.2119,-90.3351,Crawfordsville,US,America/Chicago,Arkansas,AR
72946,35.6464,-94.1497,Mountainburg,US,America/Chicago,Arkansas,AR
72156,35.2701,-92.6754,Solgohachia,US,America/Chicago,Arkansas,AR
72615,36.3083,-93.0321,Bergman,US,America/Chicago,Arkansas,AR
71661,33.1213,-91.5428,Parkdale,US,America/Chicago,Arkansas,AR
72048,34.2435,-91.1398,Ethel,US,America/Chicago,Arkansas,AR
72461,36.2672,-90.2702,Rector,US,America/Chicago,Arkansas,AR
71910,34.672,-92.9988,"Hot Springs Village",US,America/Chicago,Arkansas,AR
42565,37.1568,-84.8799,Windsor,US,,Kentucky,KY
41142,38.2897,-83.0811,Grahn,US,,Kentucky,KY
42021,36.7903,-89.0128,Arlington,US,,Kentucky,KY
41007,38.9056,-84.3171,California,US,,Kentucky,KY
42288,37.1834,-86.6339,Woodbury,US,,Kentucky,KY
40144,37.8023,-86.4148,Harned,US,,Kentucky,KY
41317,37.4476,-83.1892,Clayhole,US,,Kentucky,KY
40845,36.7714,-83.5551,Hulen,US,,Kentucky,KY
42022,37.1459,-88.9455,Bandana,US,,Kentucky,KY
42715,36.9553,-85.4036,Breeding,US,,Kentucky,KY
66761,37.9228,-95.5353,Piqua,US,,Kansas,KS
66933,39.6841,-96.8676,Barnes,US,,Kansas,KS
67140,37.05,-97.4042,"South Haven",US,,Kansas,KS
67004,37.284,-97.7557,Argonia,US,,Kansas,KS
67628,39.6602,-98.9369,Cedar,US,,Kansas,KS
66546,38.9045,-95.7015,Wakarusa,US,,Kansas,KS
67055,37.7833,-97.2054,Greenwich,US,,Kansas,KS
67470,38.896,-97.523,"New Cambria",US,,Kansas,KS
67649,39.1039,-98.6851,Luray,US,,Kansas,KS
67512,38.2343,-98.3112,Alden,US,,Kansas,KS
66939,39.7851,-97.89,Courtland,US,,Kansas,KS
67739,39.9036,-100.8139,Herndon,US,,Kansas,KS
66535,39.2108,-96.4345,"Saint George",US,,Kansas,KS
67646,39.6611,-99.5687,Logan,US,,Kansas,KS
67436,39.2731,-97.7717,Delphos,US,,Kansas,KS
67584,38.6411,-100.138,Utica,US,,Kansas,KS
66740,37.4724,-95.3707,Galesburg,US,,Kansas,KS
66968,39.8223,-97.0484,Washington,US,America/Chicago,Kansas,KS
67543,37.8989,-97.7828,Haven,US,America/Chicago,Kansas,KS
67548,38.5311,-99.3097,"La Crosse",US,America/Chicago,Kansas,KS
66524,38.7922,-95.5616,Overbrook,US,America/Chicago,Kansas,KS
66699,39.0483,-95.678,Topeka,US,America/Chicago,Kansas,KS
66622,39.0429,-95.7697,Topeka,US,America/Chicago,Kansas,KS
66611,39.0142,-95.6981,Topeka,US,America/Chicago,Kansas,KS
66517,39.1153,-96.7101,Ogden,US,America/Chicago,Kansas,KS
42142,36.9959,-85.9119,Glasgow,US,America/Chicago,Kentucky,KY
40361,38.2083,-84.245,Paris,US,America/New_York,Kentucky,KY
40440,37.5822,-84.8028,"Junction City",US,America/New_York,Kentucky,KY
66109,39.1434,-94.7856,"Kansas City",US,America/Chicago,Kansas,KS
71602,34.274,-92.091,"White Hall",US,America/Chicago,Arkansas,AR
42262,36.6652,-87.4255,"Oak Grove",US,America/Chicago,Kentucky,KY
41005,39.015,-84.7736,Burlington,US,America/New_York,Kentucky,KY
66401,39.0092,-96.2923,Alma,US,America/Chicago,Kansas,KS
40109,38.0546,-85.7713,Brooks,US,America/New_York,Kentucky,KY
67278,37.6922,-97.3375,Wichita,US,America/Chicago,Kansas,KS
67226,37.7379,-97.2479,Wichita,US,America/Chicago,Kansas,KS
67213,37.668,-97.3591,Wichita,US,America/Chicago,Kansas,KS
67203,37.7048,-97.3638,Wichita,US,America/Chicago,Kansas,KS
72046,34.5575,-91.9484,England,US,America/Chicago,Arkansas,AR
72718,36.2738,-94.2183,"Cave Springs",US,America/Chicago,Arkansas,AR
72419,35.759,-90.3358,Caraway,US,America/Chicago,Arkansas,AR
72855,35.2941,-93.7265,Paris,US,America/Chicago,Arkansas,AR
71744,33.5376,-92.5295,Hampton,US,America/Chicago,Arkansas,AR
71998,34.0555,-93.1894,Arkadelphia,US,America/Chicago,Arkansas,AR
72543,35.5103,-92.0392,"Heber Springs",US,America/Chicago,Arkansas,AR
72651,36.3933,-92.4881,Midway,US,America/Chicago,Arkansas,AR
71754,33.2426,-93.23,Magnolia,US,America/Chicago,Arkansas,AR
72562,35.7118,-91.4394,Newark,US,America/Chicago,Arkansas,AR
71801,33.6736,-93.6068,Hope,US,America/Chicago,Arkansas,AR
71640,33.1213,-91.2716,Eudora,US,America/Chicago,Arkansas,AR
71842,33.9392,-94.2959,Horatio,US,America/Chicago,Arkansas,AR
72601,36.2417,-93.1062,Harrison,US,America/Chicago,Arkansas,AR
72602,36.2298,-93.1077,Harrison,US,America/Chicago,Arkansas,AR
72032,35.0842,-92.4236,Conway,US,America/Chicago,Arkansas,AR
72034,35.0823,-92.4683,Conway,US,America/Chicago,Arkansas,AR
72035,35.1053,-92.3549,Conway,US,America/Chicago,Arkansas,AR
72033,35.1053,-92.3549,Conway,US,America/Chicago,Arkansas,AR
72632,36.4175,-93.7379,"Eureka Springs",US,America/Chicago,Arkansas,AR
42528,37.1906,-84.9835,Dunnville,US,,Kentucky,KY
41098,38.6179,-85.0663,Worthville,US,,Kentucky,KY
42252,37.2483,-86.5093,Jetson,US,,Kentucky,KY
40176,37.9237,-86.3441,Webster,US,,Kentucky,KY
40115,37.7358,-86.2378,Custer,US,,Kentucky,KY
41044,38.6357,-83.99,Germantown,US,,Kentucky,KY
41168,38.3089,-82.7476,Rush,US,,Kentucky,KY
40371,38.104,-83.6316,"Salt Lick",US,,Kentucky,KY
42130,36.913,-85.7753,"Eighty Eight",US,,Kentucky,KY
42153,36.6673,-86.0498,Holland,US,,Kentucky,KY
66955,39.9845,-97.3453,Mahaska,US,,Kansas,KS
67631,39.0038,-100.0862,Collyer,US,,Kansas,KS
67106,37.4401,-97.7592,Milton,US,,Kansas,KS
67862,37.5451,-101.9109,Manter,US,,Kansas,KS
66951,39.7692,-99.0308,Kensington,US,,Kansas,KS
67149,37.5696,-97.6306,Viola,US,,Kansas,KS
67425,38.7858,-97.863,Brookville,US,,Kansas,KS
67634,38.8348,-98.5695,Dorrance,US,,Kansas,KS
67675,39.4431,-99.1037,Woodston,US,,Kansas,KS
67427,38.5018,-98.4016,Bushton,US,,Kansas,KS
67585,37.9412,-97.8711,Yoder,US,,Kansas,KS
67510,37.9626,-98.2071,Abbyville,US,,Kansas,KS
66432,39.4942,-96.0769,Havensville,US,,Kansas,KS
67621,39.8037,-99.1255,Agra,US,,Kansas,KS
67623,39.4514,-98.9539,Alton,US,,Kansas,KS
67521,38.6239,-99.7328,Brownell,US,,Kansas,KS
66550,39.6428,-95.8231,Wetmore,US,,Kansas,KS
67758,38.8857,-101.7431,"Sharon Springs",US,America/Denver,Kansas,KS
67124,37.6502,-98.73,Pratt,US,America/Chicago,Kansas,KS
42071,36.6099,-88.3032,Murray,US,America/Chicago,Kentucky,KY
66667,39.0429,-95.7697,Topeka,US,America/Chicago,Kansas,KS
66619,38.9536,-95.7236,Topeka,US,America/Chicago,Kansas,KS
66608,39.0858,-95.6867,Topeka,US,America/Chicago,Kansas,KS
41076,39.0262,-84.4408,Newport,US,America/New_York,Kentucky,KY
66757,37.4257,-95.6765,Neodesha,US,America/Chicago,Kansas,KS
66118,39.1011,-94.6144,"Kansas City",US,America/Chicago,Kansas,KS
66104,39.1375,-94.6792,"Kansas City",US,America/Chicago,Kansas,KS
66451,38.6356,-95.6802,Lyndon,US,America/Chicago,Kansas,KS
40965,36.6172,-83.7231,Middlesboro,US,America/New_York,Kentucky,KY
67037,37.553,-97.2549,Derby,US,America/Chicago,Kansas,KS
41094,38.8875,-84.6328,Walton,US,America/New_York,Kentucky,KY
66503,39.2458,-96.6336,Manhattan,US,America/Chicago,Kansas,KS
66533,39.1451,-95.9553,Rossville,US,America/Chicago,Kansas,KS
67275,37.6936,-97.4804,Wichita,US,America/Chicago,Kansas,KS
67220,37.7667,-97.2805,Wichita,US,America/Chicago,Kansas,KS
67210,37.6379,-97.2613,Wichita,US,America/Chicago,Kansas,KS
72432,35.5722,-90.7038,Harrisburg,US,America/Chicago,Arkansas,AR
72902,35.3862,-94.4091,"Fort Smith",US,America/Chicago,Arkansas,AR
72342,34.5325,-90.6298,Helena,US,America/Chicago,Arkansas,AR
04644,44.6419,-68.3915,"Hulls Cove",US,America/New_York,Maine,ME
04616,44.2541,-68.5565,Brooklin,US,America/New_York,Maine,ME
04964,44.9664,-70.7737,Oquossoc,US,America/New_York,Maine,ME
04110,43.759,-70.1993,"Cumberland Foreside",US,America/New_York,Maine,ME
04965,44.8576,-69.3811,Palmyra,US,America/New_York,Maine,ME
04538,43.8518,-69.6278,"Boothbay Harbor",US,America/New_York,Maine,ME
04969,44.7699,-69.2266,Plymouth,US,America/New_York,Maine,ME
04862,44.2619,-69.2771,Union,US,America/New_York,Maine,ME
04847,44.2589,-69.1467,Hope,US,America/New_York,Maine,ME
04578,44.0074,-69.6826,Wiscasset,US,America/New_York,Maine,ME
04259,44.2208,-70.0263,Monmouth,US,America/New_York,Maine,ME
04418,45.0803,-68.6509,Greenbush,US,America/New_York,Maine,ME
04479,45.1406,-69.3218,Sangerville,US,America/New_York,Maine,ME
04448,45.2456,-68.6666,Howland,US,America/New_York,Maine,ME
04937,44.6463,-69.6802,Fairfield,US,America/New_York,Maine,ME
04461,44.9393,-68.6296,Milford,US,America/New_York,Maine,ME
04556,43.9792,-69.6197,Edgecomb,US,America/New_York,Maine,ME
03901,43.2899,-70.855,Berwick,US,America/New_York,Maine,ME
04496,44.6552,-68.8862,Winterport,US,America/New_York,Maine,ME
41181,38.2045,-82.9076,Willard,US,,Kentucky,KY
41045,38.7188,-85.0557,Ghent,US,,Kentucky,KY
42049,36.5422,-88.3319,Hazel,US,,Kentucky,KY
42201,37.2539,-86.6817,Aberdeen,US,,Kentucky,KY
40170,37.9048,-86.524,Stephensport,US,,Kentucky,KY
41390,37.4102,-83.3747,Whick,US,,Kentucky,KY
40955,36.7692,-83.7082,Ingram,US,,Kentucky,KY
42123,36.8124,-85.985,Austin,US,,Kentucky,KY
42753,37.2313,-85.172,Knifley,US,,Kentucky,KY
66717,37.7011,-95.7014,Buffalo,US,,Kansas,KS
66946,39.96,-96.9735,Hollenberg,US,,Kansas,KS
66526,39.0803,-96.1818,Paxico,US,,Kansas,KS
67743,39.3841,-101.2096,Levant,US,,Kansas,KS
67103,37.2518,-97.5416,Mayfield,US,,Kansas,KS
67741,39.3438,-102.0015,Kanorado,US,,Kansas,KS
66409,38.9442,-95.5825,Berryton,US,,Kansas,KS
67120,37.5054,-97.3408,Peck,US,,Kansas,KS
67575,38.4533,-99.3079,"Rush Center",US,,Kansas,KS
66449,39.3644,-96.8589,Leonardville,US,,Kansas,KS
66964,39.9376,-97.8435,Republic,US,,Kansas,KS
67581,37.9557,-98.4068,Sylvia,US,,Kansas,KS
67028,37.5125,-98.8504,Coats,US,,Kansas,KS
66422,39.3048,-96.0593,Emmett,US,,Kansas,KS
66413,38.7634,-95.84,Burlingame,US,,Kansas,KS
67516,38.4565,-99.7016,Bazine,US,,Kansas,KS
67504,37.9532,-98.0859,Hutchinson,US,America/Chicago,Kansas,KS
41004,38.6644,-84.0786,Brooksville,US,America/New_York,Kentucky,KY
67026,37.5076,-97.5082,Clearwater,US,America/Chicago,Kansas,KS
41091,38.9435,-84.7274,Union,US,America/New_York,Kentucky,KY
67550,38.1946,-99.101,Larned,US,America/Chicago,Kansas,KS
66636,39.0483,-95.678,Topeka,US,America/Chicago,Kansas,KS
66617,39.1271,-95.6384,Topeka,US,America/Chicago,Kansas,KS
66606,39.0583,-95.7095,Topeka,US,America/Chicago,Kansas,KS
67578,37.9554,-98.5929,Stafford,US,America/Chicago,Kansas,KS
41074,39.1114,-84.4712,Dayton,US,America/New_York,Kentucky,KY
41114,38.3703,-82.6948,Ashland,US,America/New_York,Kentucky,KY
66115,39.1364,-94.616,"Kansas City",US,America/Chicago,Kansas,KS
66102,39.1132,-94.6693,"Kansas City",US,America/Chicago,Kansas,KS
66534,39.8993,-95.8113,Sabetha,US,America/Chicago,Kansas,KS
40360,38.1532,-83.7564,Owingsville,US,America/New_York,Kentucky,KY
67663,39.2308,-99.3008,Plainville,US,America/Chicago,Kansas,KS
67402,38.8403,-97.6114,Salina,US,America/Chicago,Kansas,KS
67473,39.4194,-98.6961,Osborne,US,America/Chicago,Kansas,KS
67235,37.7149,-97.499,Wichita,US,America/Chicago,Kansas,KS
67218,37.669,-97.2802,Wichita,US,America/Chicago,Kansas,KS
67208,37.7024,-97.2811,Wichita,US,America/Chicago,Kansas,KS
06439,41.4212,-72.4141,Hadlyme,US,America/New_York,Connecticut,CT
06335,41.4285,-72.0672,"Gales Ferry",US,America/New_York,Connecticut,CT
06726,41.5582,-73.0515,Waterbury,US,America/New_York,Connecticut,CT
06084,41.8696,-72.3718,Tolland,US,America/New_York,Connecticut,CT
06262,42.0217,-71.9391,Quinebaug,US,America/New_York,Connecticut,CT
06379,41.3735,-71.8478,Pawcatuck,US,America/New_York,Connecticut,CT
06357,41.3253,-72.2108,Niantic,US,America/New_York,Connecticut,CT
06265,41.8554,-72.3015,"South Willington",US,America/New_York,Connecticut,CT
06376,41.2967,-72.2633,"South Lyme",US,America/New_York,Connecticut,CT
06353,41.4525,-72.1375,Montville,US,America/New_York,Connecticut,CT
06333,41.3668,-72.233,"East Lyme",US,America/New_York,Connecticut,CT
06724,41.5582,-73.0515,Waterbury,US,America/New_York,Connecticut,CT
06076,41.9661,-72.2899,"Stafford Springs",US,America/New_York,Connecticut,CT
06415,41.5662,-72.3441,Colchester,US,America/New_York,Connecticut,CT
06389,41.5598,-72.1237,Yantic,US,America/New_York,Connecticut,CT
06375,41.4032,-72.1172,"Quaker Hill",US,America/New_York,Connecticut,CT
06330,41.6263,-72.0775,Baltic,US,America/New_York,Connecticut,CT
06075,41.9848,-72.289,Stafford,US,America/New_York,Connecticut,CT
06239,41.7982,-71.8807,Danielson,US,America/New_York,Connecticut,CT
06723,41.5582,-73.0515,Waterbury,US,America/New_York,Connecticut,CT
41128,38.4339,-83.1336,Carter,US,,Kentucky,KY
42076,36.55,-88.0955,"New Concord",US,,Kentucky,KY
40178,37.6792,-86.4273,Westview,US,,Kentucky,KY
40140,37.8023,-86.4148,Garfield,US,,Kentucky,KY
41061,38.5817,-84.1566,Milford,US,,Kentucky,KY
40348,38.2963,-84.1513,Millersburg,US,,Kentucky,KY
40374,38.2147,-83.8932,Sharpsburg,US,,Kentucky,KY
42131,36.8134,-85.9173,Etoile,US,,Kentucky,KY
66759,37.569,-95.9379,"New Albany",US,,Kansas,KS
66958,39.8616,-97.1825,Morrowville,US,,Kansas,KS
67761,38.8747,-101.5735,Wallace,US,,Kansas,KS
67656,38.9914,-99.7323,Ogallah,US,,Kansas,KS
66952,39.8077,-98.556,Lebanon,US,,Kansas,KS
67221,37.6066,-97.2979,"Mcconnell Afb",US,,Kansas,KS
67050,37.6767,-97.66,"Garden Plain",US,,Kansas,KS
67442,38.6648,-97.7554,Falun,US,,Kansas,KS
67640,38.8722,-99.0112,Gorham,US,,Kansas,KS
67513,38.457,-99.5378,Alexander,US,,Kansas,KS
67444,38.5037,-98.1858,Geneseo,US,,Kansas,KS
66930,39.7044,-97.4465,Agenda,US,,Kansas,KS
67514,37.8598,-98.159,Arlington,US,,Kansas,KS
67134,37.5101,-98.6642,Sawyer,US,,Kansas,KS
66520,39.4125,-96.6002,Olsburg,US,,Kansas,KS
67639,39.6704,-99.2996,Glade,US,,Kansas,KS
67651,39.2013,-98.9829,Natoma,US,,Kansas,KS
66510,38.5027,-95.629,Melvern,US,,Kansas,KS
40422,37.6465,-84.7747,Danville,US,America/New_York,Kentucky,KY
67951,37.1682,-101.3346,Hugoton,US,America/Chicago,Kansas,KS
40977,36.7159,-83.7668,Pineville,US,America/New_York,Kentucky,KY
66675,39.0429,-95.7697,Topeka,US,America/Chicago,Kansas,KS
66620,39.0429,-95.7697,Topeka,US,America/Chicago,Kansas,KS
66609,38.9919,-95.6681,Topeka,US,America/Chicago,Kansas,KS
66539,39.1102,-95.8552,"Silver Lake",US,America/Chicago,Kansas,KS
66119,39.0966,-94.7495,"Kansas City",US,America/Chicago,Kansas,KS
66105,39.085,-94.6356,"Kansas City",US,America/Chicago,Kansas,KS
67110,37.4764,-97.232,Mulvane,US,America/Chicago,Kansas,KS
66720,37.6749,-95.457,Chanute,US,America/Chicago,Kansas,KS
42261,37.2002,-86.6859,Morgantown,US,America/Chicago,Kentucky,KY
66505,39.3049,-96.6753,Manhattan,US,America/Chicago,Kansas,KS
67560,38.4388,-99.9029,"Ness City",US,America/Chicago,Kansas,KS
41085,39.0343,-84.3908,"Silver Grove",US,America/New_York,Kentucky,KY
42164,36.7614,-86.1929,Scottsville,US,America/Chicago,Kentucky,KY
67276,37.6936,-97.4804,Wichita,US,America/Chicago,Kansas,KS
67211,37.6662,-97.3165,Wichita,US,America/Chicago,Kansas,KS
67201,37.6922,-97.3375,Wichita,US,America/Chicago,Kansas,KS
06351,41.6052,-71.9808,"Jewett City",US,America/New_York,Connecticut,CT
06280,41.7027,-72.1526,Windham,US,America/New_York,Connecticut,CT
06238,41.7822,-72.3332,Coventry,US,America/New_York,Connecticut,CT
06066,41.8501,-72.4649,"Vernon Rockville",US,America/New_York,Connecticut,CT
06384,41.5831,-71.855,Voluntown,US,America/New_York,Connecticut,CT
06370,41.4706,-72.1904,Oakdale,US,America/New_York,Connecticut,CT
06249,41.633,-72.244,Lebanon,US,America/New_York,Connecticut,CT
06720,41.5582,-73.0515,Waterbury,US,America/New_York,Connecticut,CT
06701,41.5582,-73.0515,Waterbury,US,America/New_York,Connecticut,CT
06374,41.6775,-71.922,Plainfield,US,America/New_York,Connecticut,CT
06530,41.3082,-72.9282,"New Haven",US,America/New_York,Connecticut,CT
06340,41.3572,-72.0579,Groton,US,America/New_York,Connecticut,CT
06267,41.9439,-71.9453,"South Woodstock",US,America/New_York,Connecticut,CT
06237,41.6973,-72.3072,Columbia,US,America/New_York,Connecticut,CT
06043,41.7689,-72.4396,Bolton,US,America/New_York,Connecticut,CT
06383,41.6016,-72.0404,Versailles,US,America/New_York,Connecticut,CT
06365,41.5224,-71.9934,Preston,US,America/New_York,Connecticut,CT
06339,41.4401,-71.9956,Ledyard,US,America/New_York,Connecticut,CT
06266,41.6677,-72.1681,"South Windham",US,America/New_York,Connecticut,CT
06716,41.597,-72.9828,Wolcott,US,America/New_York,Connecticut,CT
06540,41.2996,-72.9188,"New Haven",US,America/New_York,Connecticut,CT
42036,36.7155,-88.236,Dexter,US,,Kentucky,KY
40153,37.8023,-86.4148,"Mc Quady",US,,Kentucky,KY
41385,37.6477,-83.3806,Vancleve,US,,Kentucky,KY
41080,39.0416,-84.8371,Petersburg,US,,Kentucky,KY
